,participant,condition_off,expName,test_offline,block_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,accuracy,Partz_no_partm.rt,security_1_7.keys,n_lang,n_lang_used,partiture,tendence_mix_lan,music_use,bilingual,ability_learn_l2,music_exp,BMRQ_score,age,sex,hand,group,education_level,mus_exp_age,info_index,sec_rate_merged
8516,s190,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s2.0.wav,1.0,syncopated,b,s2,no_rule,dep,L1,m,1,0.4037,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,3,Uncertain
8517,s190,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s1.0.wav,1.0,syncopated,a,s1,no_rule,time,L1,m,1,0.6684,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,3,Secure
8518,s190,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s2.0.wav,1.0,syncopated,a,s2,no_rule,cat,L1,z,0,0.5633,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,3,Uncertain
8519,s190,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.1.wav,1.0,syncopated,b,s1,rule,rule,L1,m,0,0.4525,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,3,Secure
8520,s190,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,dep,L2,z,0,1.4438,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8521,s190,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,cat,L2,z,0,0.8575,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8522,s190,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,dep,L2,m,1,0.3197,2.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Unsecure
8523,s190,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,dep,L2,m,1,0.9324,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8524,s190,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.2.wav,2.0,unsyncopated,b,s1,rule,rule,L2,z,1,1.3436,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8525,s190,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.1.wav,2.0,unsyncopated,a,s1,rule,rule,L2,m,0,0.7171,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8526,s190,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.0.wav,2.0,unsyncopated,b,s1,rule,rule,L2,m,0,0.6257,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8527,s190,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,cat,L2,m,1,0.232,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8528,s190,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.1.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.1112,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8529,s190,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.1.wav,2.0,unsyncopated,b,s2,rule,rule,L2,m,0,0.0348,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8530,s190,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,cat,L2,m,1,1.0713,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8531,s190,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,time,L2,z,0,0.6477,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8532,s190,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.0.wav,2.0,unsyncopated,b,s2,rule,rule,L2,z,1,0.9786,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8533,s190,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,dep,L2,m,1,0.1811,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8534,s190,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.2.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.0242,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8535,s190,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,time,L2,m,1,1.5463,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8536,s190,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,time,L2,m,1,0.2461,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8537,s190,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.0.wav,2.0,unsyncopated,a,s1,rule,rule,L2,m,0,0.0307,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8538,s190,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.2.wav,2.0,unsyncopated,a,s1,rule,rule,L2,m,0,0.5593,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8539,s190,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,time,L2,z,0,0.4452,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8540,s190,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.0.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.056,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8541,s190,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.2.wav,2.0,unsyncopated,b,s2,rule,rule,L2,m,0,0.1817,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Uncertain
8542,s190,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.1.wav,2.0,unsyncopated,b,s1,rule,rule,L2,z,1,0.2152,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8543,s190,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,cat,L2,m,1,0.0975,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,4,Secure
8544,s190,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.0.wav,3.0,unsyncopated,b,s1,rule,rule,L4,z,1,1.6379,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8545,s190,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s2.0.wav,3.0,unsyncopated,a,s2,no_rule,dep,L4,z,0,1.2297,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8546,s190,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.0.wav,3.0,unsyncopated,a,s2,rule,rule,L4,z,1,0.9279,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8547,s190,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s1.0.wav,3.0,unsyncopated,b,s1,no_rule,time,L4,z,0,0.6757,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8548,s190,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.1.wav,3.0,unsyncopated,b,s1,rule,rule,L4,m,0,0.0412,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8549,s190,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s2.0.wav,3.0,unsyncopated,a,s2,no_rule,cat,L4,z,0,0.0505,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8550,s190,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s1.0.wav,3.0,unsyncopated,a,s1,no_rule,cat,L4,m,1,0.5985,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8551,s190,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.2.wav,3.0,unsyncopated,a,s2,rule,rule,L4,m,0,0.5836,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8552,s190,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.2.wav,3.0,unsyncopated,b,s1,rule,rule,L4,m,0,0.0324,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8553,s190,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s2.0.wav,3.0,unsyncopated,b,s2,no_rule,cat,L4,m,1,1.6669,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8554,s190,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.1.wav,3.0,unsyncopated,b,s2,rule,rule,L4,z,1,3.2626,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8555,s190,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.1.wav,3.0,unsyncopated,a,s1,rule,rule,L4,z,1,1.2839,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8556,s190,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.2.wav,3.0,unsyncopated,b,s2,rule,rule,L4,m,0,0.5212,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8557,s190,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s1.0.wav,3.0,unsyncopated,a,s1,no_rule,time,L4,m,1,0.3731,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8558,s190,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.0.wav,3.0,unsyncopated,b,s2,rule,rule,L4,m,0,0.2596,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8559,s190,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s2.0.wav,3.0,unsyncopated,a,s2,no_rule,time,L4,z,0,2.2065,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8560,s190,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s2.0.wav,3.0,unsyncopated,b,s2,no_rule,time,L4,z,0,0.1392,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8561,s190,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.2.wav,3.0,unsyncopated,a,s1,rule,rule,L4,m,0,1.7242,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8562,s190,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s1.0.wav,3.0,unsyncopated,b,s1,no_rule,cat,L4,m,1,0.6587,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8563,s190,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s2.0.wav,3.0,unsyncopated,b,s2,no_rule,dep,L4,m,1,1.6692,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8564,s190,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.0.wav,3.0,unsyncopated,a,s1,rule,rule,L4,m,0,0.5416,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8565,s190,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s1.0.wav,3.0,unsyncopated,b,s1,no_rule,dep,L4,m,1,0.5704,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8566,s190,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s1.0.wav,3.0,unsyncopated,a,s1,no_rule,dep,L4,z,0,0.1122,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Secure
8567,s190,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.1.wav,3.0,unsyncopated,a,s2,rule,rule,L4,z,1,0.0894,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,1,Uncertain
8568,s190,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.1.wav,4.0,unsyncopated,b,s2,rule,rule,L3,m,0,1.9821,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Secure
8569,s190,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,dep,L3,z,0,0.9017,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8570,s190,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,cat,L3,m,1,0.5065,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8571,s190,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,time,L3,m,1,2.0381,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Secure
8572,s190,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.1.wav,4.0,unsyncopated,a,s1,rule,rule,L3,z,1,0.5718,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Secure
8573,s190,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.1.wav,4.0,unsyncopated,a,s2,rule,rule,L3,z,1,0.9437,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8574,s190,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.2.wav,4.0,unsyncopated,a,s1,rule,rule,L3,z,1,0.4191,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8575,s190,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.2.wav,4.0,unsyncopated,a,s2,rule,rule,L3,m,0,0.0422,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8576,s190,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,dep,L3,m,1,0.2766,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8577,s190,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,cat,L3,m,1,0.0032,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8578,s190,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,dep,L3,z,0,1.2186,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8579,s190,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,cat,L3,m,1,0.4124,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8580,s190,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,time,L3,z,0,0.8423,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8581,s190,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,time,L3,m,1,0.372,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8582,s190,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.0.wav,4.0,unsyncopated,b,s2,rule,rule,L3,z,1,0.501,5.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8583,s190,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,dep,L3,z,0,0.3343,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8584,s190,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.2.wav,4.0,unsyncopated,b,s1,rule,rule,L3,z,1,0.8927,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8585,s190,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.2.wav,4.0,unsyncopated,b,s2,rule,rule,L3,m,0,0.1807,2.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Unsecure
8586,s190,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.0.wav,4.0,unsyncopated,b,s1,rule,rule,L3,m,0,0.2329,6.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Secure
8587,s190,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,time,L3,m,1,0.408,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8588,s190,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,cat,L3,z,0,0.1694,7.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Secure
8589,s190,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.0.wav,4.0,unsyncopated,a,s1,rule,rule,L3,m,0,1.4128,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8590,s190,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.1.wav,4.0,unsyncopated,b,s1,rule,rule,L3,m,0,0.4743,3.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8591,s190,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.0.wav,4.0,unsyncopated,a,s2,rule,rule,L3,m,0,0.2463,4.0,3.0,2.0,no,1.0,no,yes,3.0,no,59.0,19.0,masculino,left,A,Upper secondary,,2,Uncertain
8592,s191,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.1.wav,1.0,unsyncopated,a,s2,rule,rule,L3,z,1,1.7676,7.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8593,s191,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.1.wav,1.0,unsyncopated,a,s1,rule,rule,L3,z,1,0.668,7.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8594,s191,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,time,L3,z,0,0.8332,7.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8595,s191,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,cat,L3,z,0,0.9297,7.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8596,s191,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,dep,L3,z,0,1.2989,7.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8597,s191,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.2.wav,1.0,unsyncopated,b,s1,rule,rule,L3,m,0,0.7585,2.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Unsecure
8598,s191,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,dep,L3,m,1,0.584,2.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Unsecure
8599,s191,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.1.wav,1.0,unsyncopated,b,s1,rule,rule,L3,z,1,1.0511,4.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Uncertain
8600,s191,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.0.wav,1.0,unsyncopated,b,s1,rule,rule,L3,m,0,2.5833,2.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Unsecure
8601,s191,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,cat,L3,z,0,1.6917,4.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Uncertain
8602,s191,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,cat,L3,z,0,1.235,6.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8603,s191,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,time,L3,z,0,1.4828,6.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8604,s191,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,dep,L3,z,0,1.523,6.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8605,s191,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.0.wav,1.0,unsyncopated,a,s2,rule,rule,L3,z,1,0.4069,6.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8606,s191,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,time,L3,z,0,1.4311,6.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8607,s191,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.0.wav,1.0,unsyncopated,b,s2,rule,rule,L3,z,1,2.6152,4.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Uncertain
8608,s191,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.1.wav,1.0,unsyncopated,b,s2,rule,rule,L3,m,0,0.6147,2.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Unsecure
8609,s191,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,cat,L3,m,1,0.7863,3.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Uncertain
8610,s191,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.2.wav,1.0,unsyncopated,a,s1,rule,rule,L3,m,0,0.6242,3.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Uncertain
8611,s191,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.0.wav,1.0,unsyncopated,a,s1,rule,rule,L3,m,0,0.8338,3.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Uncertain
8612,s191,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,time,L3,m,1,1.8805,2.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Unsecure
8613,s191,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.2.wav,1.0,unsyncopated,a,s2,rule,rule,L3,z,1,1.0331,7.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Secure
8614,s191,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.2.wav,1.0,unsyncopated,b,s2,rule,rule,L3,m,0,0.6535,1.0,3.0,2.0,no,1.0,no,yes,1.0,yes,34.0,20.0,feminino,right,A,Bachelor degree,13.0,2,Unsecure
