Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
166,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,38,Online_whenL2//d.si5.1332.wav,to,fe,ra,sil,me,cha,si,sil1,su,te,sil2,['miss'],,,1.332,no_beat,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
167,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,39,Online_whenL2//d.si4.444.wav,to,ra,si,sil,me,ñu,go,sil1,ño,mi,sil2,['miss'],,,0.444,no_beat,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
168,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,40,Online_whenL2//b.fe24.888.wav,to,te,ñu,sil,fe,su,bi,sil1,du,mi,sil2,['catch'],[2.63149999999996],[2.63149999999996],0.888,beat,,1.74349999999996,"[""space""]",fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
169,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,41,Online_whenL2//b.fe26.none.wav,ñu,te,ño,sil,go,mi,me,sil1,du,ba,sil2,['-'],,,none,none,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
170,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,42,Online_whenL2//b.fe27.888.wav,to,cha,su,sil,fe,me,go,sil1,ñu,ño,sil2,['catch'],[2.0261000000014064],[2.0261000000014064],0.888,beat,1.1381000000014063,1.1381000000014063,"[""space""]",fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
171,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,43,Online_whenL2//b.fe25.888.wav,ba,me,mi,sil,fe,to,bi,sil1,ñu,du,sil2,['miss'],,,0.888,beat,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
172,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,44,Online_whenL2//c.cha1.1332.wav,bi,ba,te,sil,me,ñu,cha,sil1,go,fe,sil2,['catch'],[1.9864999999999782],[1.9864999999999782],1.332,no_beat,0.6544999999999781,0.6544999999999781,"[""space""]",cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
173,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,45,Online_whenL2//c.cha3.1998.wav,te,to,bi,sil,du,ra,ño,sil1,su,cha,sil2,['catch_delay'],[0.6965000000000747],[0.6965000000000747],1.998,no_beat,0.6965000000000747,0.6965000000000747,,cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
174,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,46,Online_whenL2//c.cha2.none.wav,si,me,ra,sil,bi,te,ño,sil1,go,to,sil2,['-'],[0.03050000000007458],[0.03050000000007458],none,none,,,"[""space""]",cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
175,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,47,Online_whenL2//c.cha0.1332.wav,mi,ñu,bi,sil,fe,to,cha,sil1,ra,su,sil2,['catch'],[1.9670999999941614],[1.9670999999941614],1.332,no_beat,0.6350999999941613,0.6350999999941613,"[""space""]",cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
176,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,48,Online_whenL2//a.du35.none.wav,to,ñu,su,sil,ba,cha,fe,sil1,ño,go,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
177,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,49,Online_whenL2//a.du32.none.wav,to,fe,ñu,sil,cha,te,go,sil1,ño,si,sil2,['false alarm'],[0.9660000000001219],[0.9660000000001219],none,none,,,"[""space""]",du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
178,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,50,Online_whenL2//a.du33.1110.wav,te,su,si,sil,to,du,fe,sil1,mi,me,sil2,['catch'],[1.9125000000001364],[1.9125000000001364],1.11,no_beat,0.8025000000001363,0.8025000000001363,"[""space""]",du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
179,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,51,Online_whenL2//a.du34.1110.wav,ba,ñu,fe,sil,si,du,ño,sil1,te,su,sil2,['miss'],,,1.11,no_beat,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
180,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,52,Online_whenL2//c.cha24.444.wav,me,bi,cha,sil,su,ra,ño,sil1,to,fe,sil2,['miss'],,,0.444,no_beat,,,,cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
181,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,53,Online_whenL2//c.cha26.0.wav,cha,to,ra,sil,go,ñu,ba,sil1,bi,te,sil2,['catch'],[0.5573999999985517],[0.5573999999985517],0.0,beat,0.5573999999985517,0.5573999999985517,"[""space""]",cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
182,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,54,Online_whenL2//c.cha27.none.wav,bi,fe,mi,sil,te,ra,ño,sil1,to,ñu,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
183,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,55,Online_whenL2//c.cha25.888.wav,fe,ño,su,sil,cha,te,bi,sil1,me,ra,sil2,['catch'],[1.8056000000015047],[1.8056000000015047],0.888,beat,0.9176000000015048,0.9176000000015048,"[""space""]",cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
184,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,56,Online_whenL2//a.du20.none.wav,su,go,te,sil,ra,si,bi,sil1,ñu,cha,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
185,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,57,Online_whenL2//a.du23.888.wav,si,fe,to,sil,du,su,ño,sil1,me,ba,sil2,['catch'],[1.9408000000046286],[1.9408000000046286],0.888,beat,1.0528000000046287,1.0528000000046287,"[""space""]",du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
186,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,58,Online_whenL2//a.du21.none.wav,cha,si,bi,sil,ñu,ra,ño,sil1,ba,go,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
187,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,59,Online_whenL2//a.du22.444.wav,me,fe,du,sil,to,ba,te,sil1,su,ñu,sil2,['miss'],,,0.444,no_beat,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
188,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,60,Online_whenL2//d.si31.none.wav,su,ba,te,sil,ra,ño,to,sil1,mi,go,sil2,['false alarm'],[0.8662000000031185],[0.8662000000031185],none,none,,,"[""space""]",si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
189,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,61,Online_whenL2//d.si30.none.wav,me,ba,cha,sil,ño,te,bi,sil1,du,go,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
190,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,62,Online_whenL2//d.si29.888.wav,cha,me,su,sil,si,mi,te,sil1,ra,go,sil2,['catch'],[1.6197999999969852],[1.6197999999969852],0.888,beat,0.7317999999969852,0.7317999999969852,"[""space""]",si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
191,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,63,Online_whenL2//d.si28.888.wav,ñu,fe,bi,sil,si,cha,to,sil1,du,ba,sil2,['miss'],,,0.888,beat,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
192,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,64,Online_whenL2//c.cha5.none.wav,bi,mi,to,sil,su,fe,te,sil1,du,si,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
193,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,65,Online_whenL2//c.cha7.none.wav,ba,to,bi,sil,ño,du,si,sil1,mi,fe,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
194,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,66,Online_whenL2//c.cha6.none.wav,ño,bi,su,sil,ñu,to,si,sil1,du,go,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
195,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,67,Online_whenL2//c.cha4.222.wav,bi,cha,ñu,sil,su,mi,du,sil1,si,fe,sil2,['catch'],[0.8716000000015356],[0.8716000000015356],0.222,no_beat,0.6496000000015356,0.6496000000015356,"[""space""]",cha,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
196,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,68,Online_whenL2//b.fe18.none.wav,mi,go,su,sil,ba,ra,si,sil1,cha,bi,sil2,['-'],,,none,none,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
197,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,69,Online_whenL2//b.fe19.none.wav,ño,ra,su,sil,cha,du,to,sil1,si,me,sil2,['-'],,,none,none,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
198,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,70,Online_whenL2//b.fe17.222.wav,te,fe,ño,sil,su,mi,ra,sil1,si,ñu,sil2,['catch'],[0.96189999999865],[0.96189999999865],0.222,no_beat,0.73989999999865,0.73989999999865,"[""space""]",fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
199,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,71,Online_whenL2//b.fe16.1998.wav,cha,ba,te,sil,ra,ño,si,sil1,me,fe,sil2,['catch_delay'],[1.0478000000044323],[1.0478000000044323],1.998,no_beat,1.0478000000044323,1.0478000000044323,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
200,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,72,Online_whenL2//b.fe13.none.wav,te,su,ra,sil,si,go,ba,sil1,me,mi,sil2,['-'],[0.38180000000443215],[0.38180000000443215],none,none,,,"[""space""]",fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
201,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,73,Online_whenL2//b.fe15.none.wav,ño,su,to,sil,du,me,go,sil1,cha,mi,sil2,['-'],,,none,none,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
202,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,74,Online_whenL2//b.fe14.none.wav,ra,du,ba,sil,to,bi,su,sil1,te,ñu,sil2,['-'],,,none,none,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
203,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,75,Online_whenL2//b.fe12.none.wav,su,si,te,sil,cha,go,ñu,sil1,to,du,sil2,['-'],,,none,none,,,,fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
204,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,76,Online_whenL2//a.du29.1998.wav,ra,ño,su,sil,bi,si,mi,sil1,me,du,sil2,['catch_delay'],[0.8566999999953315],[0.8566999999953315],1.998,no_beat,0.8566999999953315,0.8566999999953315,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
205,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,77,Online_whenL2//a.du31.222.wav,ba,du,go,sil,to,si,cha,sil1,mi,bi,sil2,['miss'],[0.19069999999533138],[0.19069999999533138],0.222,no_beat,,,"[""space""]",du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
206,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,78,Online_whenL2//a.du30.none.wav,fe,bi,to,sil,cha,su,ra,sil1,ño,ba,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
207,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,79,Online_whenL2//a.du28.none.wav,ño,te,to,sil,go,ba,ra,sil1,su,bi,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
208,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,80,Online_whenL2//d.si20.1998.wav,ba,mi,ñu,sil,cha,to,go,sil1,ra,si,sil2,['miss'],,,1.998,no_beat,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
209,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,81,Online_whenL2//d.si21.none.wav,te,me,bi,sil,go,ñu,to,sil1,ra,ño,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
210,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,82,Online_whenL2//d.si23.none.wav,to,mi,ba,sil,go,du,ñu,sil1,te,ño,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
211,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,83,Online_whenL2//d.si22.none.wav,te,du,fe,sil,cha,su,ñu,sil1,me,ba,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
212,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,84,Online_whenL2//a.du15.1998.wav,su,si,me,sil,ño,te,mi,sil1,go,du,sil2,['miss'],,,1.998,no_beat,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
213,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,85,Online_whenL2//a.du13.0.wav,du,ño,to,sil,me,ra,mi,sil1,bi,ba,sil2,['catch'],[1.2530000000001564],[1.2530000000001564],0.0,beat,,1.2530000000001564,"[""space""]",du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
214,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,86,Online_whenL2//a.du14.none.wav,ño,to,bi,sil,ra,mi,me,sil1,ba,fe,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
215,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,87,Online_whenL2//a.du12.none.wav,si,bi,fe,sil,ño,mi,su,sil1,ra,me,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
216,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,2,when,L2,unsyncopated,when,when,88,Online_whenL2//b.fe30.none.wav,ra,si,su,sil,ñu,go,te,sil1,to,ño,sil2,['false alarm'],[2.1195000000000164],[2.1195000000000164],none,none,,,"[""space""]",fe,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
