Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
340,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,84,Online_whenL3//d.ji23.none.wav,mo,ñe,je,sil,fu,ko,le,sil1,li,ka,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
341,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,85,Online_whenL3//d.ji21.888.wav,ko,li,ñe,sil,ji,ka,fu,sil1,ga,sa,sil2,['miss'],,,0.888,beat,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
342,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,86,Online_whenL3//d.ji20.none.wav,mo,gu,chu,sil,do,je,fu,sil1,di,le,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
343,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,87,Online_whenL3//d.ji22.1332.wav,gu,di,mo,sil,fu,ñe,ji,sil1,ko,le,sil2,['catch'],[2.015699999988101],[2.015699999988101],1.332,no_beat,0.6836999999881008,0.6836999999881008,"[""space""]",ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
344,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,88,Online_whenL3//b.ñe7.1998.wav,ji,je,sa,sil,ka,ga,di,sil1,gu,ñe,sil2,['catch_delay'],[0.8526999999879228],[0.8526999999879228],1.998,no_beat,0.8526999999879228,0.8526999999879228,,ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
345,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,89,Online_whenL3//b.ñe4.1998.wav,ka,di,ga,sil,ko,gu,je,sil1,mo,ñe,sil2,['catch_delay'],[0.6757999999522928],[0.6757999999522928],1.998,no_beat,0.6757999999522928,0.6757999999522928,"[""space""]",ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
346,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,90,Online_whenL3//b.ñe5.1110.wav,li,ko,je,sil,fu,ñe,gu,sil1,ga,sa,sil2,['catch'],"[0.009799999952292637, 1.6085000000000491]",[1.6085000000000491],1.11,no_beat,0.498500000000049,0.498500000000049,"[""space"",""space""]",ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
347,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,91,Online_whenL3//b.ñe6.444.wav,ga,ka,ñe,sil,mo,ji,li,sil1,do,fu,sil2,['miss'],,,0.444,no_beat,,,,ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
348,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,92,Online_whenL3//c.gu16.1332.wav,do,ji,ñe,sil,ka,ga,gu,sil1,mo,di,sil2,['catch'],[2.0930000000000746],[2.0930000000000746],1.332,no_beat,0.7610000000000745,0.7610000000000745,"[""space""]",gu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
349,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,93,Online_whenL3//c.gu19.1998.wav,ka,sa,je,sil,chu,do,ji,sil1,le,gu,sil2,['catch'],[2.605699999988019],[2.605699999988019],1.998,no_beat,0.607699999988019,0.607699999988019,"[""space""]",gu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
350,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,94,Online_whenL3//c.gu18.444.wav,di,ko,gu,sil,chu,sa,ka,sil1,li,do,sil2,['catch'],[1.2266999999881136],[1.2266999999881136],0.444,no_beat,0.7826999999881137,0.7826999999881137,"[""space""]",gu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
351,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,95,Online_whenL3//c.gu17.none.wav,ga,ji,le,sil,sa,ka,chu,sil1,do,je,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
352,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,96,Online_whenL3//a.mo33.0.wav,mo,fu,di,sil,ga,do,le,sil1,ñe,ka,sil2,['catch'],[0.9016000000237909],[0.9016000000237909],0.0,beat,0.9016000000237908,0.9016000000237908,"[""space""]",mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
353,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,97,Online_whenL3//a.mo34.222.wav,do,mo,ga,sil,chu,ka,ji,sil1,di,ko,sil2,['catch'],[0.9150999999642409],[0.9150999999642409],0.222,no_beat,0.6930999999642409,0.6930999999642409,"[""space""]",mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
354,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,98,Online_whenL3//a.mo35.none.wav,ji,je,ka,sil,ga,fu,ñe,sil1,sa,li,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
355,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,99,Online_whenL3//a.mo32.none.wav,ji,gu,je,sil,ga,do,ñe,sil1,chu,le,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
356,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,100,Online_whenL3//d.ji31.none.wav,ga,ko,di,sil,li,sa,ka,sil1,gu,chu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
357,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,101,Online_whenL3//d.ji29.none.wav,ñe,fu,ga,sil,sa,di,ko,sil1,je,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
358,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,102,Online_whenL3//d.ji28.888.wav,di,mo,do,sil,ji,chu,je,sil1,ka,ko,sil2,['miss'],,,0.888,beat,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
359,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,103,Online_whenL3//d.ji30.none.wav,mo,je,do,sil,sa,fu,di,sil1,li,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
360,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,104,Online_whenL3//b.ñe2.888.wav,ji,li,do,sil,ñe,mo,ga,sil1,le,fu,sil2,['miss'],,,0.888,beat,,,,ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
361,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,105,Online_whenL3//b.ñe0.222.wav,ka,ñe,gu,sil,ga,le,chu,sil1,fu,do,sil2,['miss'],,,0.222,no_beat,,,,ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
362,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,106,Online_whenL3//b.ñe1.1998.wav,ka,ko,je,sil,ga,gu,di,sil1,sa,ñe,sil2,['catch'],[2.5814000000359556],[2.5814000000359556],1.998,no_beat,0.5834000000359556,0.5834000000359556,"[""space""]",ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
363,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,107,Online_whenL3//b.ñe3.none.wav,chu,ko,mo,sil,li,je,ji,sil1,fu,do,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
364,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,108,Online_whenL3//a.mo8.1776.wav,je,ga,ka,sil,le,li,ñe,sil1,mo,gu,sil2,['catch_delay'],[1.1083999999765075],[1.1083999999765075],1.776,beat,1.1083999999765075,1.1083999999765075,,mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
365,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,109,Online_whenL3//a.mo10.none.wav,di,ko,le,sil,chu,fu,ka,sil1,sa,ji,sil2,['-'],[0.2203999999765074],[0.2203999999765074],none,none,,,"[""space""]",mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
366,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,110,Online_whenL3//a.mo11.none.wav,chu,li,ñe,sil,je,fu,le,sil1,ko,di,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
367,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,111,Online_whenL3//a.mo9.1332.wav,fu,sa,do,sil,ji,gu,mo,sil1,ka,je,sil2,['miss'],,,1.332,no_beat,,,,mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
368,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,3,when,L3,unsyncopated,when,when,112,Online_whenL3//a.mo28.0.wav,mo,sa,ka,sil,ga,ko,fu,sil1,gu,do,sil2,['miss'],,,0.0,beat,,,,mo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
