Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
218,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,82,Online_conjL4_syn//b.ja.nu2.none.none.wav,zi,da,ru,lo,sil,bo,ci,ñi,sil1,de,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
219,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,83,Online_conjL4_syn//b.ja.nu0.666.1554.wav,ña,bu,ci,ja,sil,ñi,re,nu,sil1,po,sil2,['false alarm'],[0.9519999999999982],[0.9519999999999982],1.554,no_beat,,,"[""space""]",nu,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
220,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,84,Online_conjL4_syn//c.bu.da26.1110.222.wav,ñi,da,de,zi,sil,bu,pe,lo,sil1,bo,sil2,['catch'],[0.9128000000007432],[0.9128000000007432],0.222,no_beat,0.6908000000007433,0.6908000000007433,"[""space""]",da,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
221,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,85,Online_conjL4_syn//c.bu.da27.222.1110.wav,ja,bu,re,nu,sil,da,bo,ru,sil1,ci,sil2,['catch'],[1.847600000001421],[1.847600000001421],1.11,no_beat,0.7376000000014209,0.7376000000014209,"[""space""]",da,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
222,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,86,Online_conjL4_syn//c.bu.da24.none.none.wav,zi,po,pe,lo,sil,ñi,ci,ru,sil1,re,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
223,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,87,Online_conjL4_syn//c.bu.da25.1110.222.wav,ja,da,re,nu,sil,bu,ru,po,sil1,bo,sil2,['catch'],[0.931399999998348],[0.931399999998348],0.222,no_beat,0.709399999998348,0.709399999998348,"[""space""]",da,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
224,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,88,Online_conjL4_syn//d.pe.po30.444.0.wav,po,ru,pe,zi,sil,bu,ci,lo,sil1,re,sil2,['catch'],[0.6416999999992186],[0.6416999999992186],0.0,beat,0.6416999999992186,0.6416999999992186,"[""space""]",po,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
225,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,89,Online_conjL4_syn//d.pe.po29.none.none.wav,da,ña,ru,ja,sil,ñi,de,nu,sil1,ci,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
226,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,90,Online_conjL4_syn//d.pe.po28.none.none.wav,ja,ru,ña,nu,sil,re,bu,da,sil1,ci,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
227,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,91,Online_conjL4_syn//d.pe.po31.444.1332.wav,ja,re,pe,nu,sil,de,po,ci,sil1,bo,sil2,['catch'],[1.835100000001603],[1.835100000001603],1.332,no_beat,0.5031000000016028,0.5031000000016028,"[""space""]",po,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
228,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,92,Online_conjL4_syn//d.pe.po21.none.none.wav,ja,bo,bu,nu,sil,ci,ña,de,sil1,ru,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
229,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,93,Online_conjL4_syn//d.pe.po22.444.1110.wav,de,ru,pe,ja,sil,po,re,nu,sil1,bo,sil2,['catch'],[1.6805999999978667],[1.6805999999978667],1.11,no_beat,0.5705999999978666,0.5705999999978666,"[""space""]",po,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
